fechaDato,idVariable,bateria,bateria_voltios,valor
1570453812,2,85,4.08,22.19
1570453918,2,85,4.08,21.93
1570454025,2,85,4.08,22.14
1570454135,2,85,4.08,21.86
1570454245,2,85,4.08,21.86
1570454355,2,85,4.08,21.97
1570454475,2,85,4.08,21.71
1570454586,2,85,4.08,21.61
1570454693,2,85,4.08,21.91
1570454803,2,85,4.08,22.02
1570454924,2,85,4.08,22.04
1570455035,2,85,4.08,21.90
1570455142,2,85,4.08,22.04
1570455675,2,85,4.09,22.85
1570455783,2,85,4.09,23.02
1570455889,2,85,4.09,22.91
1570456000,2,85,4.09,22.97
1570456110,2,85,4.08,23.35
1570456217,2,85,4.08,23.51
1570456324,2,85,4.08,23.43
1570456431,2,85,4.08,23.46
1570456542,2,84,4.08,23.08
1570456653,2,84,4.08,22.68
1570456763,2,84,4.08,22.56
1570456873,2,85,4.08,22.81
1570456980,2,85,4.08,22.82
1570457091,2,85,4.08,22.77
1570457201,2,85,4.08,22.84
1570457311,2,85,4.08,22.69
1570457421,2,85,4.08,22.96
1570457527,2,85,4.09,23.54
1570457634,2,86,4.09,23.41
1570457744,2,86,4.09,23.51
1570457855,2,86,4.09,23.65
1570457966,2,85,4.09,23.75
1570458077,2,85,4.09,22.98
1570458184,2,86,4.09,22.09
1570458291,2,86,4.09,21.41
1570458402,2,87,4.09,21.42
1570458513,2,87,4.09,22.18
1570458625,2,86,4.09,22.95
1570458732,2,87,4.10,23.36
1570458839,2,87,4.10,23.54
1570458950,2,87,4.10,23.15
1570459061,2,87,4.09,22.45
1570459172,2,87,4.10,21.73
1570459283,2,87,4.10,21.50
1570459390,2,87,4.10,21.66
1570459501,2,87,4.09,21.74
1570459612,2,86,4.09,21.42
1570459722,2,86,4.09,21.25
1570459832,2,87,4.09,20.81
1570459938,2,88,4.10,20.46
1570460045,2,88,4.10,20.40
1570460166,2,88,4.10,20.31
1570460277,2,88,4.10,20.43
1570460387,2,88,4.10,20.57
1570460494,2,88,4.10,20.64
1570460601,2,88,4.10,20.85
1570460715,2,88,4.10,21.31
1570460826,2,88,4.10,21.87
1570460937,2,88,4.10,21.71
1570461048,2,88,4.10,21.49
1570461155,2,88,4.10,21.32
1570461583,2,88,4.10,21.86
1570461721,2,88,4.10,21.60
1570461828,2,88,4.10,21.53
1570461939,2,88,4.11,21.55
1570462050,2,88,4.11,21.94
1570462162,2,88,4.11,23.07
1570462273,2,88,4.11,23.42
1570462380,2,88,4.11,22.98
1570462488,2,89,4.11,22.53
1570462599,2,88,4.11,22.34
1570462711,2,88,4.11,22.14
1570462822,2,89,4.11,22.16
1570462930,2,89,4.11,22.54
1570463037,2,89,4.11,22.76
1570463148,2,89,4.11,22.67
1570463258,2,89,4.11,22.25
1570463369,2,89,4.11,21.93
1570463489,2,89,4.11,21.94
1570463595,2,89,4.11,22.67
1570463706,2,89,4.11,22.85
1570463816,2,89,4.11,22.45
1570463927,2,89,4.11,21.97
1570464037,2,89,4.11,22.03
1570464144,2,89,4.11,21.95
1570464251,2,89,4.11,21.80
1570464362,2,89,4.11,22.13
1570464473,2,89,4.11,22.72
1570464584,2,89,4.11,23.35
1570464695,2,89,4.11,23.73
1570464802,2,89,4.11,23.74
1570464913,2,89,4.11,23.61
1570465024,2,89,4.12,23.46
1570465135,2,89,4.11,22.97
1570465246,2,89,4.12,22.66
1570465353,2,89,4.12,22.69
1570465460,2,89,4.12,22.52
1570465571,2,89,4.12,22.53
1570465685,2,89,4.11,22.51
1570465796,2,89,4.12,22.78
1570465907,2,89,4.12,22.95
1570466014,2,90,4.12,23.04
1570466125,2,90,4.12,23.11
1570466236,2,90,4.12,22.84
1570466347,2,90,4.12,22.80
1570466458,2,90,4.12,22.84
1570466565,2,90,4.12,22.75
1570466997,2,90,4.12,23.35
1570467119,2,90,4.12,24.02
1570467227,2,90,4.12,23.78
1570467338,2,90,4.12,23.45
1570467450,2,90,4.12,23.40
1570467561,2,90,4.12,24.22
1570467673,2,90,4.12,24.95
1570467781,2,90,4.12,25.08
1570467889,2,90,4.12,25.14
1570467999,2,90,4.12,24.63
1570468110,2,90,4.12,24.35
1570468221,2,90,4.12,23.83
1570468327,2,90,4.12,23.18
1570468540,2,90,4.12,22.51
1570468671,2,90,4.12,22.50
1570468782,2,90,4.12,22.58
1570468892,2,90,4.12,22.56
1570468998,2,90,4.13,22.53
1570469109,2,90,4.13,22.28
1570469220,2,90,4.13,22.08
1570469331,2,90,4.13,21.95
1570469442,2,90,4.13,21.94
1570469549,2,90,4.13,21.82
1570469660,2,90,4.13,21.94
1570469771,2,90,4.13,22.23
1570469882,2,90,4.13,22.63
1570469993,2,90,4.13,22.74
1570470104,2,90,4.13,22.87
1570470211,2,90,4.13,22.69
1570470322,2,91,4.13,22.36
1570470429,2,91,4.13,22.32
1570470536,2,91,4.13,22.40
1570470644,2,91,4.13,22.28
1570470752,2,91,4.13,22.32
1570470859,2,91,4.13,22.38
1570470974,2,91,4.13,22.19
1570471089,2,91,4.13,22.35
1570471210,2,91,4.13,22.64
1570471317,2,91,4.13,22.71
1570471424,2,91,4.13,22.90
1570471531,2,91,4.13,22.73
1570471644,2,91,4.13,22.50
1570471755,2,91,4.13,22.68
1570471862,2,91,4.13,22.82
1570471970,2,91,4.13,22.89
1570472082,2,91,4.13,23.19
1570472194,2,91,4.13,23.56
1570472306,2,91,4.13,23.92
1570472418,2,91,4.13,24.55
1570472525,2,91,4.13,24.93
1570472632,2,92,4.13,25.03
1570472742,2,92,4.13,24.82
1570472855,2,91,4.13,24.40
1570472966,2,92,4.13,23.99
1570473077,2,91,4.13,23.45
1570473184,2,92,4.13,23.53
1570473291,2,92,4.13,23.97
1570473402,2,92,4.13,24.03
1570473512,2,92,4.13,23.92
1570473623,2,92,4.13,23.88
1570473730,2,92,4.13,23.87
1570473837,2,92,4.13,23.83
1570473947,2,92,4.14,23.54
1570474058,2,92,4.14,23.51
1570474169,2,92,4.13,23.58
1570474280,2,92,4.14,23.58
1570474391,2,92,4.14,23.65
1570474498,2,92,4.14,23.62
1570474609,2,92,4.13,23.63
1570474720,2,92,4.14,23.53
1570474831,2,92,4.14,23.58
1570474938,2,92,4.14,23.54
1570475049,2,92,4.14,23.13
1570475160,2,92,4.14,22.82
1570475271,2,93,4.14,22.45
1570475382,2,92,4.14,22.24
1570475493,2,93,4.14,22.15
1570475921,2,93,4.14,22.93
1570476059,2,93,4.14,23.27
1570477343,2,93,4.14,25.17
1570477452,2,93,4.14,24.66
1570477563,2,93,4.14,24.19
1570477674,2,93,4.14,23.61
1570477784,2,93,4.14,23.33
1570477894,2,93,4.14,23.45
1570478006,2,93,4.14,23.62
1570478119,2,93,4.14,23.82
1570478231,2,93,4.14,23.68
1570478342,2,93,4.14,23.11
1570478449,2,93,4.14,22.76
1570478556,2,93,4.14,22.61
1570478667,2,93,4.14,22.42
1570478778,2,93,4.14,21.98
1570478889,2,93,4.14,21.73
1570479000,2,93,4.14,21.49
1570479111,2,93,4.14,21.33
1570479219,2,93,4.14,21.21
1570479434,2,93,4.14,21.02
1570479545,2,91,4.14,20.93
1570479656,2,90,4.14,20.87
1570479766,2,93,4.14,20.75
1570479872,2,91,4.13,20.58
1570479982,2,92,4.13,20.42
1570480093,2,93,4.13,20.32
1570480203,2,90,4.14,20.27
1570480309,2,92,4.14,20.27
1570480420,2,91,4.14,20.25
1570480531,2,93,4.14,20.20
1570480642,2,93,4.14,20.14
1570480753,2,91,4.14,20.00
1570480863,2,93,4.14,19.81
1570480970,2,91,4.14,19.64
1570481080,2,93,4.14,19.52
1570481191,2,92,4.14,19.45
1570481301,2,90,4.13,19.44
1570481412,2,90,4.13,19.41
1570481523,2,90,4.12,19.40
1570481634,2,90,4.13,19.22
1570481745,2,90,4.12,18.84
1570481855,2,90,4.13,18.55
1570481966,2,90,4.13,18.33
1570482076,2,90,4.12,18.16
1570482183,2,90,4.13,18.03
1570482294,2,90,4.13,17.93
1570482405,2,90,4.12,17.89
1570482516,2,90,4.13,17.83
1570482636,2,90,4.13,17.77
1570482747,2,91,4.13,17.73
1570482854,2,90,4.12,17.67
1570482965,2,90,4.13,17.57
1570483075,2,90,4.13,17.42
1570483188,2,90,4.13,17.30
1570483299,2,90,4.13,17.16
1570483411,2,90,4.12,17.02
1570483522,2,90,4.12,16.91
1570483633,2,90,4.13,16.79
1570483743,2,91,4.14,16.69
1570483854,2,90,4.12,16.63
1570483961,2,90,4.13,16.59
1570484072,2,90,4.13,16.54
1570484183,2,91,4.12,16.47
1570484294,2,90,4.12,16.40
1570484405,2,90,4.12,16.36
1570484515,2,90,4.14,16.34
1570484622,2,92,4.12,16.29
1570484732,2,90,4.13,16.28
1570484843,2,91,4.12,16.24
1570484954,2,90,4.13,16.17
1570485064,2,90,4.12,16.11
1570485174,2,90,4.12,15.99
1570486246,2,90,4.12,15.28
1570486354,2,89,4.12,15.24
1570486465,2,90,4.12,15.19
1570486576,2,90,4.12,15.20
1570486687,2,90,4.12,15.18
1570486799,2,90,4.12,15.19
1570486911,2,90,4.12,15.18
1570487032,2,90,4.13,15.18
1570487153,2,90,4.12,15.17
1570487264,2,90,4.12,15.13
1570487375,2,90,4.12,15.08
1570487486,2,89,4.12,15.02
1570487597,2,90,4.12,14.94
1570487711,2,91,4.12,14.85
1570487822,2,90,4.12,14.82
1570487933,2,90,4.12,14.81
1570488044,2,89,4.12,14.80
1570488151,2,89,4.11,14.78
1570488263,2,90,4.11,14.75
1570488375,2,90,4.12,14.67
1570488487,2,89,4.12,14.71
1570488599,2,89,4.11,14.71
1570488711,2,89,4.11,14.72
1570488819,2,90,4.12,14.67
1570488931,2,89,4.11,14.57
1570489043,2,90,4.11,14.48
1570489155,2,89,4.12,14.47
1570489265,2,89,4.11,14.50
1570489376,2,89,4.12,14.44
1570489487,2,89,4.11,14.38
1570489597,2,90,4.11,14.33
1570489707,2,88,4.11,14.25
1570489818,2,88,4.11,14.17
1570489927,2,89,4.12,14.13
1570490034,2,89,4.11,14.07
1570490148,2,89,4.11,13.96
1570490259,2,88,4.11,13.88
1570490370,2,89,4.11,13.91
1570490481,2,88,4.12,13.94
1570490592,2,89,4.11,13.93
1570490701,2,89,4.11,13.88
1570490814,2,89,4.11,13.81
1570490926,2,89,4.11,13.76
1570491037,2,89,4.11,13.78
1570491149,2,89,4.11,13.79
1570491256,2,89,4.11,13.75
1570491367,2,89,4.11,13.67
1570491479,2,89,4.11,13.60
1570491590,2,89,4.11,13.60
1570491701,2,89,4.11,13.67
1570491816,2,89,4.11,13.63
1570491927,2,89,4.11,13.61
1570492038,2,89,4.11,13.62
1570492152,2,89,4.11,13.61
1570492273,2,89,4.10,13.72
1570492384,2,88,4.10,13.82
1570492495,2,89,4.10,14.03
1570492607,2,88,4.11,14.22
1570492720,2,89,4.11,14.31
1570492832,2,88,4.10,14.40
1570492944,2,89,4.11,14.41
1570494018,2,87,4.11,14.15
1570494126,2,88,4.11,14.11
1570494233,2,88,4.11,14.08
1570494341,2,89,4.11,14.07
1570494452,2,88,4.11,14.05
1570494560,2,88,4.10,14.02
1570494667,2,88,4.10,14.03
1570494774,2,88,4.11,14.05
1570494881,2,88,4.11,14.07
1570494988,2,88,4.10,14.13
1570495094,2,88,4.10,14.20
1570495200,2,88,4.10,14.22
1570495307,2,88,4.10,14.24
1570495413,2,85,4.10,14.22
1570495520,2,88,4.10,14.17
1570495627,2,87,4.10,14.16
1570495738,2,88,4.10,14.14
1570495845,2,88,4.10,14.13
1570495956,2,88,4.10,14.12
1570496063,2,88,4.10,14.15
1570496170,2,87,4.10,14.24
1570496277,2,88,4.10,14.39
1570496384,2,86,4.10,14.50
1570496491,2,88,4.10,14.56
1570496598,2,87,4.10,14.64
1570496705,2,88,4.10,14.71
1570496812,2,88,4.10,14.75
1570496919,2,86,4.10,14.93
1570497026,2,88,4.10,15.04
1570497133,2,88,4.10,14.98
1570497240,2,88,4.09,14.79
1570497347,2,88,4.09,14.62
1570497454,2,88,4.10,14.53
1570497561,2,88,4.09,14.41
1570497672,2,88,4.09,14.33
1570497779,2,88,4.09,14.21
1570497886,2,87,4.09,14.12
1570497993,2,86,4.10,13.99
1570498105,2,87,4.10,13.95
1570498212,2,87,4.09,13.91
1570498320,2,87,4.09,13.83
1570498428,2,87,4.09,13.77
1570498540,2,87,4.09,13.73
1570498648,2,87,4.09,13.64
1570498756,2,88,4.09,13.57
1570498864,2,86,4.10,13.47
1570498976,2,86,4.09,13.37
1570499084,2,87,4.10,13.37
1570499195,2,88,4.10,13.41
1570499306,2,87,4.10,13.44
1570499413,2,87,4.10,13.41
1570500178,2,85,4.09,13.23
1570500285,2,85,4.09,13.29
1570500396,2,87,4.09,13.27
1570500507,2,87,4.09,13.29
1570500618,2,86,4.09,13.30
1570500729,2,86,4.09,13.37
1570500836,2,87,4.09,13.47
1570500947,2,86,4.09,13.56
1570501058,2,86,4.09,13.65
1570501169,2,86,4.09,13.74
1570501280,2,86,4.09,13.74
1570501387,2,86,4.09,13.67
1570501498,2,86,4.09,13.65
1570501930,2,86,4.09,13.53
1570502042,2,85,4.09,13.51
1570502153,2,83,4.09,13.60
1570502264,2,86,4.09,13.65
1570502375,2,86,4.09,13.73
1570502487,2,86,4.09,13.72
1570502595,2,86,4.09,13.77
1570502707,2,86,4.08,13.87
1570502818,2,86,4.08,13.96
1570502930,2,86,4.08,14.06
1570503041,2,86,4.08,14.12
1570503149,2,85,4.08,14.11
1570503261,2,86,4.08,14.12
1570503373,2,86,4.08,14.12
1570503484,2,85,4.08,14.12
1570503596,2,85,4.09,14.21
1570503708,2,85,4.08,14.26
1570504243,2,86,4.08,14.26
1570504350,2,85,4.08,14.14
1570504457,2,85,4.08,13.97
1570504568,2,85,4.09,13.84
1570504678,2,86,4.08,13.80
1570504788,2,85,4.08,13.80
1570504898,2,85,4.09,13.80
1570505009,2,85,4.08,13.81
1570505226,2,86,4.08,13.73
1570505347,2,85,4.08,13.65
1570505464,2,84,4.08,13.69
1570505575,2,85,4.08,13.66
1570505686,2,85,4.08,13.71
1570505807,2,85,4.08,13.67
1570505918,2,85,4.08,13.63
1570506029,2,85,4.08,13.65
1570506140,2,85,4.08,13.62
1570506251,2,85,4.08,13.56
1570506362,2,85,4.08,13.50
1570506473,2,85,4.08,13.41
1570506584,2,85,4.08,13.31
1570506694,2,85,4.08,13.28
1570506801,2,85,4.08,13.26
1570506908,2,85,4.08,13.19
1570507029,2,85,4.08,13.19
1570507140,2,84,4.08,13.21
1570507251,2,85,4.08,13.22
1570507358,2,85,4.08,13.23
1570507469,2,85,4.07,13.29
1570507580,2,85,4.07,13.38
1570507691,2,84,4.08,13.41
1570507802,2,85,4.07,13.52
1570507913,2,84,4.07,13.73
1570508025,2,84,4.07,13.91
1570508137,2,85,4.07,14.02
1570508248,2,84,4.07,14.05
1570508359,2,83,4.07,14.13
1570508470,2,85,4.07,14.21
1570508577,2,83,4.07,14.23
1570508688,2,84,4.07,14.24
1570508799,2,83,4.08,14.25
1570508910,2,84,4.08,14.26
1570509020,2,83,4.07,14.34
1570509130,2,85,4.07,14.37
1570509240,2,84,4.07,14.38
1570509350,2,84,4.08,14.40
1570509461,2,83,4.08,14.45
1570509572,2,84,4.08,14.46
1570509682,2,84,4.08,14.47
1570509793,2,84,4.07,14.51
1570509899,2,83,4.07,14.60
1570510009,2,84,4.07,14.58
1570510120,2,84,4.07,14.44
1570510230,2,84,4.07,14.28
1570510341,2,83,4.07,14.15
1570510452,2,84,4.07,14.08
1570510563,2,84,4.07,14.04
1570510674,2,84,4.07,13.94
1570510785,2,83,4.07,13.88
1570510896,2,83,4.07,13.93
1570511003,2,83,4.07,13.95
1570511114,2,83,4.07,13.90
1570511225,2,83,4.07,13.71
1570511336,2,83,4.07,13.48
1570511447,2,83,4.07,13.32
1570511558,2,83,4.07,13.27
1570511679,2,83,4.07,13.22
1570511790,2,82,4.07,13.23
1570511901,2,84,4.07,13.10
1570512012,2,83,4.07,13.18
1570512123,2,83,4.07,13.45
1570512234,2,83,4.07,13.59
1570512345,2,83,4.07,13.63
1570512456,2,83,4.07,13.69
1570512567,2,83,4.07,13.71
1570512678,2,83,4.06,13.81
1570512789,2,82,4.06,13.86
1570512896,2,83,4.07,13.77
1570513007,2,83,4.06,13.74
1570513120,2,82,4.06,13.75
1570513231,2,82,4.06,13.75
1570513338,2,82,4.07,13.69
1570513449,2,83,4.06,13.65
1570513561,2,83,4.06,13.63
1570513673,2,83,4.07,13.62
1570513784,2,82,4.07,13.63
1570513895,2,83,4.06,13.69
1570514003,2,83,4.07,13.77
1570514114,2,83,4.07,13.84
1570514225,2,83,4.07,13.90
1570514336,2,83,4.06,13.89
1570514446,2,83,4.07,13.87
1570514553,2,83,4.06,13.87
1570514667,2,83,4.07,13.88
1570514777,2,83,4.06,13.89
1570514888,2,83,4.06,13.91
1570514998,2,83,4.06,13.88
1570515109,2,83,4.07,13.84
1570515216,2,83,4.06,13.84
1570515326,2,83,4.06,13.83
1570515436,2,83,4.06,13.80
1570515547,2,83,4.06,13.81
1570515658,2,83,4.06,13.78
1570515769,2,83,4.06,13.74
1570515880,2,82,4.06,13.75
1570515991,2,83,4.06,13.73
1570516102,2,82,4.06,13.63
1570516213,2,82,4.06,13.52
1570516324,2,82,4.06,13.42
1570516445,2,82,4.06,13.30
1570516556,2,82,4.06,13.18
1570516667,2,82,4.06,13.13
1570516778,2,82,4.06,13.20
1570516889,2,82,4.06,13.23
1570516996,2,82,4.06,13.29
1570517107,2,82,4.06,13.35
1570517218,2,82,4.06,13.36
1570517329,2,82,4.06,13.34
1570517440,2,82,4.05,13.26
1570517547,2,82,4.05,13.19
1570517658,2,83,4.05,13.15
1570517769,2,82,4.05,13.12
1570517883,2,82,4.05,13.22
1570517994,2,82,4.06,13.40
1570518107,2,82,4.06,13.57
1570518214,2,82,4.06,13.67
1570518325,2,82,4.06,13.77
1570518436,2,82,4.05,13.86
1570518547,2,81,4.05,13.93
1570518658,2,82,4.05,13.96
1570518765,2,82,4.06,14.03
1570518872,2,82,4.05,14.05
1570518983,2,82,4.05,14.08
1570519093,2,80,4.05,14.12
1570519204,2,81,4.06,14.13
1570519315,2,82,4.06,14.14
1570519422,2,80,4.06,14.10
1570519533,2,82,4.06,14.06
1570519644,2,82,4.05,14.09
1570521675,2,81,4.05,13.48
1570521783,2,81,4.05,13.47
1570521890,2,81,4.05,13.48
1570522001,2,81,4.04,13.52
1570522112,2,81,4.05,13.58
1570522223,2,81,4.05,13.64
1570522330,2,81,4.05,13.59
1570522437,2,81,4.05,13.48
1570522548,2,81,4.05,13.41
1570522666,2,80,4.05,13.37
1570522777,2,80,4.05,13.35
1570522888,2,81,4.05,13.34
1570522999,2,81,4.04,13.34
1570523106,2,81,4.05,13.31
1570523217,2,81,4.05,13.32
1570523328,2,80,4.04,13.33
1570523439,2,80,4.04,13.31
1570523550,2,81,4.05,13.30
1570523660,2,81,4.04,13.32
1570523770,2,80,4.04,13.39
1570523986,2,80,4.05,13.37
1570524127,2,80,4.04,13.30
1570524234,2,81,4.04,13.30
1570524344,2,80,4.05,13.27
1570524454,2,80,4.04,13.23
1570524565,2,80,4.04,13.22
1570525851,2,80,4.04,13.27
1570525959,2,80,4.04,13.29
1570526070,2,80,4.04,13.30
1570526181,2,80,4.04,13.24
1570526292,2,80,4.04,13.19
1570526403,2,80,4.04,13.15
1570526514,2,80,4.04,13.12
1570526625,2,80,4.04,13.11
1570526736,2,80,4.04,13.08
1570526847,2,79,4.04,13.05
1570526958,2,78,4.04,13.03
1570527069,2,80,4.04,13.01
1570527180,2,79,4.04,13.03
1570527291,2,79,4.04,12.99
1570527402,2,80,4.04,12.98
1570527509,2,80,4.04,12.99
1570527620,2,80,4.04,12.98
1570527731,2,80,4.04,12.97
1570527842,2,80,4.04,12.97
1570527953,2,80,4.04,12.97
1570528064,2,80,4.04,13.00
1570528175,2,79,4.04,13.03
1570528286,2,80,4.03,13.06
1570528397,2,80,4.04,13.07
1570528518,2,80,4.03,13.06
1570528628,2,80,4.04,13.08
1570528739,2,80,4.04,13.09
1570528850,2,80,4.04,13.13
1570528960,2,79,4.03,13.17
1570529071,2,79,4.04,13.22
1570529182,2,78,4.03,13.23
1570529292,2,79,4.04,13.27
1570529403,2,78,4.03,13.28
1570529514,2,79,4.03,13.27
1570529625,2,79,4.03,13.26
1570529745,2,79,4.04,13.27
1570529856,2,79,4.03,13.28
1570529967,2,79,4.04,13.26
1570530078,2,79,4.04,13.26
1570530189,2,79,4.04,13.27
1570530300,2,80,4.04,13.24
1570530411,2,79,4.04,13.22
1570530522,2,79,4.03,13.20
1570530633,2,79,4.03,13.18
1570530744,2,79,4.03,13.17
1570530855,2,79,4.03,13.18
1570530966,2,79,4.03,13.15
1570531077,2,79,4.03,13.13
1570531198,2,79,4.03,13.09
1570531309,2,78,4.03,13.07
1570531416,2,79,4.04,13.07
1570531527,2,79,4.03,13.11
1570531638,2,78,4.03,13.16
1570531749,2,78,4.03,13.17
1570531860,2,78,4.03,13.14
1570531971,2,78,4.03,13.18
1570532082,2,79,4.03,13.21
1570532193,2,78,4.03,13.28
1570532304,2,78,4.03,13.36
1570532415,2,79,4.03,13.38
1570532526,2,79,4.03,13.38
1570532641,2,78,4.03,13.43
1570532755,2,78,4.03,13.49
1570532874,2,78,4.03,13.54
1570533008,2,78,4.03,13.59
1570533115,2,78,4.03,13.61
1570533226,2,78,4.03,13.63
1570533340,2,78,4.03,13.63
1570533451,2,78,4.03,13.64
1570533558,2,78,4.02,13.66
1570533669,2,78,4.02,13.74
1570533776,2,78,4.03,13.78
1570533883,2,78,4.02,13.83
1570533990,2,78,4.02,13.88
1570534100,2,78,4.03,13.94
1570534210,2,78,4.03,14.01
1570534327,2,78,4.03,14.04
1570534434,2,78,4.02,14.07
1570534545,2,78,4.05,14.08
1570534656,2,80,4.03,14.08
1570534766,2,79,4.03,14.14
1570534877,2,78,4.03,14.20
1570534984,2,80,4.03,14.27
1570535090,2,78,4.03,14.33
1570535201,2,80,4.03,14.37
1570535312,2,78,4.03,14.42
1570535433,2,79,4.05,14.42
1570535540,2,79,4.05,14.42
1570535647,2,79,4.03,14.45
1570535758,2,78,4.05,14.51
1570535869,2,78,4.04,14.53
1570535980,2,80,4.03,14.52
1570536087,2,78,4.03,14.59
1570536194,2,78,4.03,14.60
1570536305,2,79,4.04,14.63
1570536416,2,78,4.03,14.68
1570536537,2,79,4.03,14.72
1570536648,2,78,4.05,14.76
1570536759,2,78,4.05,14.79
1570536866,2,78,4.03,14.83
1570536987,2,78,4.03,14.89
1570537098,2,78,4.03,14.94
1570537209,2,80,4.05,15.00
1570537320,2,81,4.04,15.07
1570537427,2,78,4.03,15.13
1570537538,2,78,4.03,15.20
1570537649,2,78,4.05,15.24
1570537760,2,78,4.05,15.26
1570537879,2,81,4.03,15.25
1570537986,2,80,4.03,15.23
1570538093,2,79,4.05,15.25
1570538204,2,80,4.05,15.31
1570538311,2,79,4.04,15.35
1570538422,2,80,4.03,15.36
1570538529,2,80,4.03,15.39
1570538636,2,78,4.03,15.46
1570538747,2,81,4.05,15.51
1570538858,2,78,4.04,15.53
1570538966,2,80,4.04,15.48
1570539073,2,80,4.03,15.51
1570539180,2,80,4.03,15.57
1570539393,2,78,4.04,15.57
1570539514,2,82,4.04,15.47
1570539624,2,81,4.04,15.44
1570539730,2,78,4.03,15.42
1570539837,2,79,4.05,15.42
1570539948,2,78,4.05,15.42
1570540059,2,78,4.03,15.49
1570540166,2,78,4.05,15.53
1570540273,2,79,4.03,15.60
1570540384,2,78,4.04,15.65
1570540498,2,81,4.04,15.71
1570540608,2,79,4.04,15.75
1570540718,2,79,4.04,15.78
1570540825,2,78,4.05,15.72
1570540932,2,79,4.06,15.71
1570541039,2,78,4.05,15.75
1570541150,2,81,4.05,15.80
1570541261,2,81,4.05,15.85
1570541372,2,81,4.04,15.89
1570541483,2,81,4.06,15.89
1570541590,2,79,4.03,15.87
1570541697,2,82,4.05,15.91
1570541808,2,79,4.03,15.95
1570541919,2,79,4.06,15.89
1570542030,2,82,4.04,15.87
1570542137,2,80,4.05,15.78
1570542244,2,80,4.05,15.74
1570542355,2,82,4.05,15.74
1570542466,2,80,4.05,15.81
1570542577,2,81,4.05,15.87
1570542688,2,81,4.05,15.96
1570542795,2,82,4.05,16.08
1570542906,2,82,4.06,16.17
1570543017,2,80,4.04,16.17
1570543148,2,82,4.06,16.06
1570543259,2,82,4.06,16.08
1570543366,2,82,4.06,16.19
1570543476,2,82,4.06,16.36
1570543587,2,80,4.07,16.55
1570543698,2,83,4.07,16.69
1570543809,2,82,4.06,16.81
1570543925,2,83,4.07,16.90
1570544031,2,83,4.07,17.01
1570544141,2,83,4.07,17.40
1570544248,2,83,4.07,17.62
1570544354,2,84,4.08,17.69
1570544461,2,83,4.07,17.65
1570544568,2,85,4.08,17.76
1570544675,2,84,4.08,17.78
1570544785,2,84,4.08,17.70
1570544892,2,84,4.08,17.71
1570545002,2,84,4.08,17.57
1570545109,2,85,4.08,17.50
1570545216,2,84,4.08,17.73
1570545323,2,84,4.08,17.99
1570545430,2,85,4.08,18.23
1570545537,2,85,4.08,18.58
1570545648,2,85,4.08,18.76
1570545755,2,85,4.08,18.96
1570545862,2,85,4.08,19.30
1570545986,2,85,4.08,19.63
1570546093,2,85,4.08,19.63
1570546199,2,85,4.08,19.86
1570546306,2,85,4.08,20.10
1570546413,2,85,4.08,20.35
1570546520,2,85,4.08,20.44
1570546627,2,85,4.08,20.09
1570546734,2,85,4.08,20.27
1570546841,2,85,4.08,20.35
1570546948,2,85,4.09,20.59
1570547055,2,85,4.09,20.78
1570547266,2,85,4.09,20.81
1570547373,2,85,4.09,20.91
1570547484,2,85,4.09,21.28
1570547601,2,85,4.09,21.41
1570547711,2,85,4.09,21.33
1570547818,2,85,4.09,21.33
1570547925,2,85,4.09,21.07
1570548032,2,86,4.09,20.39
1570548139,2,86,4.09,19.97
1570548246,2,86,4.09,20.01
1570548353,2,86,4.09,20.19
1570548460,2,86,4.09,20.69
1570548567,2,86,4.09,20.73
1570548677,2,86,4.09,20.84
1570548784,2,86,4.09,21.06
1570548891,2,86,4.09,21.45
1570548997,2,83,4.06,21.92
1570549099,2,86,4.09,22.05
1570549206,2,87,4.09,22.08
1570549315,2,87,4.10,21.83
1570549425,2,87,4.10,21.81
1570549532,2,87,4.10,22.00
1570549639,2,87,4.10,21.88
1570549746,2,87,4.10,21.78
1570549853,2,87,4.10,21.67
1570549933,2,83,4.07,21.58
1570550206,2,83,4.07,21.51
1570550308,2,88,4.10,21.70
1570550415,2,88,4.10,22.06
1570550522,2,88,4.10,22.31
1570550629,2,88,4.10,22.27
1570550859,2,83,4.07,21.65
1570550859,2,83,4.07,21.65
1570550943,2,88,4.10,21.40
1570550943,2,88,4.10,21.40
1570551044,2,83,4.07,21.46
1570551044,2,83,4.07,21.46
1570551126,2,88,4.10,21.55
1570551126,2,88,4.10,21.55
1570551214,2,88,4.10,21.54
1570551214,2,88,4.10,21.54
1570551317,2,88,4.10,21.25
1570551317,2,88,4.10,21.25
1570551420,2,88,4.10,21.05
1570551420,2,88,4.10,21.05
1570551557,2,83,4.07,21.19
1570551557,2,83,4.07,21.19
1570551655,2,88,4.10,21.46
1570551655,2,88,4.10,21.46
1570551759,2,88,4.10,21.64
1570551759,2,88,4.10,21.64
1570551847,2,88,4.10,21.71
1570551847,2,88,4.10,21.71
1570551950,2,88,4.10,21.62
1570552022,2,88,4.10,21.53
1570552061,2,84,4.07,21.46
1570552139,2,84,4.07,21.43
1570552221,2,88,4.11,21.56
1570552308,2,88,4.10,21.48
1570552395,2,88,4.11,21.41
1570552434,2,84,4.08,21.41
1570552469,2,84,4.08,21.41
1570552551,2,88,4.11,21.40
